split,account_id,industry,region,employee_band,estimated_revenue_band,process_maturity_band,contact_id,role_function,seniority,buyer_role,lead_id,lead_created_at,lead_source,first_touch_channel,touch_count,inbound_touch_count,outbound_touch_count,session_count,pricing_page_views,demo_page_views,total_session_duration_seconds,touches_week_1,touches_last_7_days,days_since_first_touch,activity_count,days_since_last_touch,opportunity_created,has_open_opportunity,opportunity_estimated_acv,expected_acv,total_touches_all,converted_within_90_days
train,acct_000936,manufacturing,UK,1000-1999,$1M-$10M,high,cnt_003846,vp_finance,individual_contributor,economic_buyer,lead_001719,2024-01-28,partner_referral,partner_referral,9.0,0.0,9.0,3.0,1.0,0.0,628.0,3.0,2.0,26.852080844867082,5.0,,True,False,,21465.28364442192,16.0,True
train,acct_000171,manufacturing,US,500-999,$50M-$200M,low,cnt_001760,procurement_manager,vp,end_user,lead_003554,2024-01-06,sdr_outbound,sdr_outbound,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,False,False,,85642.09156602957,0.0,False
train,acct_001343,healthcare_non_clinical,UK,500-999,$1M-$10M,high,cnt_002013,ap_manager,manager,champion,lead_003493,2024-01-02,partner_referral,partner_referral,5.0,0.0,5.0,1.0,0.0,0.0,62.0,2.0,2.0,26.538518475857643,1.0,3.01586576323519,False,False,,26631.913031427903,9.0,False
train,acct_001309,professional_services,UK,500-999,$10M-$50M,medium,cnt_000509,procurement_manager,vp,end_user,lead_000192,2024-01-28,inbound_marketing,inbound_marketing,5.0,5.0,0.0,1.0,0.0,0.0,138.0,3.0,0.0,26.507521347627975,2.0,14.36935378063144,True,False,,53534.747648150886,5.0,False
train,acct_000039,manufacturing,US,500-999,$10M-$50M,high,cnt_000776,it_director,director,technical_evaluator,lead_002835,2024-01-07,inbound_marketing,inbound_marketing,10.0,10.0,0.0,4.0,5.0,2.0,1439.0,3.0,1.0,30.113522574041657,7.0,-0.4667355987387768,True,True,32451.414391395767,,14.0,False
train,acct_000385,manufacturing,UK,1000-1999,$10M-$50M,low,cnt_000838,it_director,manager,technical_evaluator,lead_004006,2024-01-18,sdr_outbound,sdr_outbound,2.0,0.0,2.0,1.0,0.0,0.0,447.0,1.0,0.0,28.424048209102754,1.0,16.115506297028176,True,False,,62273.01161627678,2.0,False
train,acct_000910,healthcare_non_clinical,US,500-999,$1M-$10M,medium,cnt_000220,ap_manager,manager,champion,lead_002868,2024-01-05,sdr_outbound,sdr_outbound,12.0,0.0,12.0,3.0,4.0,0.0,811.0,1.0,1.0,28.83687843395822,9.0,3.7316660821499195,True,False,,24978.61646804742,18.0,False
train,acct_000182,professional_services,US,1000-1999,$50M-$200M,low,cnt_002334,it_director,vp,technical_evaluator,lead_003176,2024-01-02,inbound_marketing,inbound_marketing,6.0,6.0,0.0,1.0,0.0,0.0,251.0,0.0,1.0,19.982240245052925,4.0,6.656184094754598,True,False,,88973.25892298076,6.0,False
train,acct_000111,logistics,UK,1000-1999,$50M-$200M,medium,cnt_004011,procurement_manager,vp,end_user,lead_001170,2024-01-27,inbound_marketing,inbound_marketing,7.0,7.0,0.0,,0.0,0.0,1006.0,2.0,0.0,30.198197453773204,8.0,6.648681051698264,True,True,74737.08049419204,59465.040212103915,13.0,False
train,acct_001479,healthcare_non_clinical,UK,200-499,$10M-$50M,low,cnt_003244,procurement_manager,manager,end_user,lead_004562,2024-01-10,sdr_outbound,sdr_outbound,9.0,0.0,9.0,4.0,0.0,0.0,916.0,6.0,0.0,30.31237983284548,3.0,16.10849831935005,False,False,,60376.867972153595,9.0,False
train,acct_000531,logistics,UK,200-499,$1M-$10M,medium,cnt_003779,vp_finance,individual_contributor,economic_buyer,lead_002366,2024-01-11,partner_referral,partner_referral,7.0,0.0,7.0,3.0,1.0,0.0,1145.0,2.0,1.0,26.168969269714083,4.0,1.314934564650843,True,True,37091.114039240245,34886.15154612526,12.0,False
train,acct_001072,professional_services,UK,1000-1999,$50M-$200M,medium,cnt_004136,procurement_manager,director,end_user,lead_000629,2024-01-20,inbound_marketing,inbound_marketing,11.0,11.0,0.0,1.0,0.0,,509.0,5.0,2.0,29.42476922516937,9.0,-1.1269813068971322,True,False,,77828.09408204212,13.0,False
train,acct_000102,healthcare_non_clinical,UK,200-499,$1M-$10M,medium,cnt_000915,vp_finance,director,economic_buyer,lead_000404,2024-01-16,partner_referral,partner_referral,8.0,0.0,8.0,1.0,0.0,0.0,95.0,4.0,1.0,28.612033907584582,3.0,3.4244983498529393,True,True,,29897.901676348993,11.0,False
train,acct_001167,professional_services,UK,200-499,$10M-$50M,low,cnt_001056,vp_finance,manager,economic_buyer,lead_002886,2024-01-06,inbound_marketing,inbound_marketing,9.0,9.0,0.0,3.0,1.0,0.0,1127.0,5.0,2.0,30.259993750119527,6.0,2.4360683308480082,True,False,,53144.31624033066,10.0,False
train,acct_000288,healthcare_non_clinical,UK,1000-1999,$1M-$10M,medium,cnt_002490,vp_finance,individual_contributor,economic_buyer,lead_003205,2024-01-07,partner_referral,partner_referral,5.0,0.0,5.0,4.0,3.0,0.0,978.0,0.0,0.0,21.062118887909293,5.0,15.77274276297614,True,True,68014.53382471713,67418.9657812205,,False
train,acct_001433,healthcare_non_clinical,US,500-999,$1M-$10M,medium,cnt_001318,it_director,manager,technical_evaluator,lead_001610,2024-01-22,sdr_outbound,sdr_outbound,6.0,0.0,6.0,2.0,0.0,0.0,425.0,0.0,0.0,21.84980376919979,0.0,13.577701163430245,False,False,,21631.279614576586,7.0,False
train,acct_001005,logistics,US,500-999,$1M-$10M,medium,cnt_002050,it_director,vp,technical_evaluator,lead_000367,2024-01-21,sdr_outbound,sdr_outbound,7.0,0.0,7.0,,1.0,0.0,812.0,3.0,1.0,29.528744333582104,6.0,6.067678861643469,True,False,,23694.483019108327,11.0,True
train,acct_000453,professional_services,UK,500-999,$200M+,medium,cnt_003138,it_director,director,technical_evaluator,lead_001259,2024-01-24,inbound_marketing,inbound_marketing,6.0,6.0,0.0,3.0,2.0,0.0,633.0,2.0,1.0,24.5271240790376,7.0,3.5795265754986536,True,True,70309.08058105056,71540.6395177484,9.0,False
train,acct_000171,manufacturing,US,500-999,$50M-$200M,low,cnt_001760,procurement_manager,vp,end_user,lead_001284,2024-01-07,sdr_outbound,sdr_outbound,5.0,0.0,5.0,3.0,0.0,0.0,1116.0,2.0,1.0,28.7408129327628,4.0,5.8833410114630516,True,False,,87430.64238052745,6.0,False
train,acct_001079,manufacturing,UK,500-999,$10M-$50M,medium,cnt_002136,ap_manager,individual_contributor,champion,lead_000809,2024-01-19,sdr_outbound,sdr_outbound,4.0,0.0,4.0,,1.0,2.0,,1.0,2.0,26.97037439974389,3.0,0.6705312813568136,True,True,32576.662505092114,29912.543006312986,11.0,False
train,acct_001182,logistics,US,500-999,$1M-$10M,medium,cnt_003378,procurement_manager,individual_contributor,end_user,lead_001707,2024-01-16,inbound_marketing,inbound_marketing,8.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,29.9596334759177,5.0,11.109405183083073,True,True,47216.04652914628,49051.91698626809,10.0,False
train,acct_000162,professional_services,US,200-499,$50M-$200M,low,cnt_001330,procurement_manager,c_suite,end_user,lead_002779,2024-01-21,sdr_outbound,sdr_outbound,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,21.557865669151592,4.0,5.6780686286738025,True,True,35665.20615687081,39120.731123349346,7.0,False
train,acct_000807,professional_services,UK,1000-1999,$10M-$50M,medium,cnt_002982,procurement_manager,director,end_user,lead_002651,2024-01-03,inbound_marketing,inbound_marketing,4.0,4.0,0.0,1.0,0.0,0.0,575.0,1.0,1.0,23.842555996296827,3.0,4.143487861778888,True,False,,54625.56982194701,7.0,True
train,acct_001046,professional_services,UK,500-999,$200M+,medium,cnt_003286,procurement_manager,manager,end_user,lead_000345,2024-01-04,partner_referral,partner_referral,10.0,0.0,10.0,2.0,0.0,0.0,1083.0,,3.0,30.091768601384345,5.0,1.368016787656381,True,True,50894.512407800015,69614.17461608369,18.0,False
train,acct_000119,manufacturing,UK,2000+,$10M-$50M,high,cnt_000887,vp_finance,director,economic_buyer,lead_000937,2024-01-28,sdr_outbound,sdr_outbound,6.0,0.0,6.0,5.0,1.0,0.0,1545.0,2.0,1.0,29.91322515410941,2.0,1.4741329935002234,True,False,,47594.05664173037,6.0,False
train,acct_000488,manufacturing,US,1000-1999,$10M-$50M,high,cnt_001224,it_director,manager,technical_evaluator,lead_002639,2024-01-10,inbound_marketing,inbound_marketing,6.0,6.0,0.0,2.0,2.0,2.0,752.0,2.0,0.0,26.840611423255535,9.0,10.177916256260545,True,False,,58237.35756007976,6.0,False
train,acct_001351,healthcare_non_clinical,UK,200-499,$10M-$50M,high,cnt_003789,vp_finance,manager,economic_buyer,lead_001866,2024-01-21,inbound_marketing,inbound_marketing,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.916158428862982,9.0,11.481437071315355,True,False,,58516.06756036989,3.0,False
train,acct_000412,healthcare_non_clinical,US,1000-1999,$10M-$50M,low,cnt_000278,ap_manager,individual_contributor,champion,lead_003136,2024-01-08,sdr_outbound,sdr_outbound,12.0,0.0,12.0,5.0,0.0,0.0,2496.0,8.0,1.0,29.915826361081105,6.0,0.22919106457103375,True,True,104688.01724326886,97222.97758024091,18.0,False
train,acct_000125,logistics,UK,200-499,$10M-$50M,high,cnt_000508,procurement_manager,c_suite,end_user,lead_002529,2024-01-28,partner_referral,partner_referral,7.0,0.0,7.0,,2.0,2.0,296.0,1.0,1.0,29.657241444751538,5.0,-0.2739348342370411,True,True,44282.46474800522,46020.91249056801,12.0,False
train,acct_001395,manufacturing,US,2000+,$50M-$200M,high,cnt_000717,it_director,manager,technical_evaluator,lead_001199,2024-01-19,inbound_marketing,inbound_marketing,7.0,7.0,0.0,1.0,0.0,0.0,491.0,3.0,2.0,30.001949691730687,4.0,-0.5451142530610443,True,False,,79834.56672445539,11.0,True
train,acct_001035,logistics,UK,200-499,$10M-$50M,low,cnt_000339,vp_finance,individual_contributor,economic_buyer,lead_002704,2024-01-23,inbound_marketing,inbound_marketing,11.0,11.0,0.0,4.0,0.0,0.0,1357.0,5.0,0.0,29.99437194004638,4.0,9.688702707317757,True,True,45269.26447356007,48937.92093355229,17.0,False
train,acct_000249,professional_services,US,500-999,$10M-$50M,medium,cnt_002860,vp_finance,individual_contributor,economic_buyer,lead_002469,2024-01-17,partner_referral,partner_referral,4.0,0.0,4.0,2.0,1.0,1.0,1158.0,1.0,1.0,29.701583126198788,2.0,1.0435297606951368,True,True,70721.23000831246,72352.37126684611,11.0,False
train,acct_001481,logistics,US,1000-1999,$1M-$10M,low,cnt_002701,vp_finance,individual_contributor,economic_buyer,lead_001180,2024-01-25,sdr_outbound,sdr_outbound,10.0,0.0,10.0,3.0,1.0,0.0,1390.0,3.0,2.0,25.07080433917508,5.0,1.7753602777436566,True,False,,18054.952356344955,15.0,False
train,acct_000267,healthcare_non_clinical,UK,200-499,$10M-$50M,low,cnt_002006,it_director,vp,technical_evaluator,lead_002244,2024-01-17,partner_referral,partner_referral,7.0,0.0,7.0,3.0,2.0,0.0,647.0,3.0,0.0,25.75865355785239,3.0,12.613341849528423,True,True,43972.538831843805,44758.63729689455,10.0,False
train,acct_000616,professional_services,US,200-499,$1M-$10M,high,cnt_001050,vp_finance,vp,economic_buyer,lead_001842,2024-01-13,inbound_marketing,inbound_marketing,15.0,15.0,0.0,4.0,0.0,0.0,1038.0,6.0,1.0,30.25295934732876,5.0,0.5400670855933905,True,False,,26793.193802662947,20.0,True
train,acct_000082,logistics,UK,1000-1999,$50M-$200M,high,cnt_000205,vp_finance,vp,economic_buyer,lead_001744,2024-01-05,inbound_marketing,inbound_marketing,10.0,10.0,0.0,3.0,3.0,1.0,1403.0,3.0,1.0,29.22170954808564,11.0,0.5267325397441341,True,False,,89111.01536438486,12.0,True
train,acct_000377,logistics,US,500-999,$10M-$50M,high,cnt_003825,procurement_manager,individual_contributor,end_user,lead_000309,2024-01-16,inbound_marketing,inbound_marketing,13.0,13.0,0.0,3.0,0.0,0.0,1225.0,4.0,4.0,30.155927550974056,7.0,0.6447818384811601,True,False,,51434.732437714825,15.0,True
train,acct_001423,healthcare_non_clinical,UK,500-999,$200M+,high,cnt_001572,vp_finance,vp,economic_buyer,lead_003425,2024-01-02,sdr_outbound,sdr_outbound,6.0,0.0,6.0,2.0,2.0,1.0,268.0,3.0,0.0,28.202909889973338,5.0,11.907964108801593,True,False,,144035.4424369225,7.0,True
train,acct_001187,logistics,US,2000+,$50M-$200M,high,cnt_001258,it_director,individual_contributor,technical_evaluator,lead_004240,2024-01-17,sdr_outbound,sdr_outbound,12.0,0.0,12.0,1.0,1.0,0.0,460.0,4.0,1.0,25.188868534777207,5.0,1.414712664654262,True,True,,183821.01583211956,15.0,False
train,acct_001366,professional_services,UK,500-999,$10M-$50M,medium,cnt_001127,procurement_manager,c_suite,end_user,lead_002030,2024-01-14,inbound_marketing,inbound_marketing,5.0,5.0,0.0,2.0,2.0,2.0,836.0,1.0,2.0,30.24042494695295,3.0,2.151073307600515,True,True,39771.43736629524,40907.90009437191,11.0,False
train,acct_000729,manufacturing,UK,200-499,$1M-$10M,medium,cnt_001821,procurement_manager,individual_contributor,end_user,lead_001100,2024-01-26,inbound_marketing,inbound_marketing,5.0,5.0,0.0,2.0,0.0,0.0,632.0,4.0,0.0,29.932302258114188,2.0,,False,False,,19540.088786787477,5.0,False
train,acct_000344,logistics,UK,1000-1999,$10M-$50M,medium,cnt_003821,it_director,individual_contributor,technical_evaluator,lead_004726,2024-01-18,inbound_marketing,inbound_marketing,8.0,8.0,0.0,2.0,2.0,0.0,406.0,2.0,2.0,27.856899343070413,9.0,2.541787325985827,True,True,-135249.41329157125,50767.26875509897,14.0,False
train,acct_000724,logistics,UK,500-999,$10M-$50M,medium,cnt_003902,procurement_manager,individual_contributor,end_user,lead_004360,2024-01-02,inbound_marketing,inbound_marketing,8.0,8.0,0.0,1.0,1.0,0.0,250.0,2.0,0.0,26.153232628512818,4.0,11.448895041117222,True,True,69568.45038855795,62889.11530555479,13.0,False
train,acct_000193,manufacturing,US,2000+,$1M-$10M,high,cnt_002055,ap_manager,director,champion,lead_002182,2024-01-16,sdr_outbound,sdr_outbound,4.0,0.0,4.0,3.0,1.0,1.0,1141.0,1.0,0.0,28.871570186105366,3.0,7.735815423618227,True,False,,26074.564045026746,6.0,False
train,acct_001241,manufacturing,US,500-999,$50M-$200M,high,cnt_000447,it_director,manager,technical_evaluator,lead_002939,2024-01-08,sdr_outbound,sdr_outbound,5.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,29.045777698801917,2.0,4.659598383496318,False,False,,86963.48036010776,5.0,False
train,acct_000517,logistics,US,500-999,$200M+,high,cnt_001745,it_director,director,technical_evaluator,lead_004815,2024-01-14,partner_referral,partner_referral,7.0,0.0,7.0,3.0,2.0,0.0,1420.0,4.0,,29.72653894197932,3.0,5.175401169817823,True,False,,140011.425771207,9.0,True
train,acct_001057,professional_services,UK,2000+,$200M+,medium,cnt_003711,ap_manager,director,champion,lead_000126,2024-01-18,partner_referral,partner_referral,6.0,0.0,6.0,2.0,0.0,0.0,870.0,4.0,0.0,28.925032893416954,0.0,18.62805741807239,False,False,,133432.14578331244,6.0,False
train,acct_000001,logistics,UK,200-499,$1M-$10M,high,cnt_000660,ap_manager,director,champion,lead_003839,2024-01-14,sdr_outbound,sdr_outbound,12.0,0.0,12.0,4.0,3.0,0.0,1254.0,6.0,1.0,29.725141104484308,2.0,2.153248305946205,True,True,,49686.629172440786,21.0,False
train,acct_000990,manufacturing,UK,200-499,$50M-$200M,medium,cnt_004186,procurement_manager,c_suite,end_user,lead_000119,2024-01-30,sdr_outbound,sdr_outbound,10.0,0.0,10.0,2.0,0.0,0.0,974.0,4.0,0.0,30.22069267045487,1.0,13.62873868536625,True,False,,85500.70990510123,10.0,False
train,acct_000041,professional_services,UK,500-999,$10M-$50M,low,cnt_003389,vp_finance,director,economic_buyer,lead_001482,2024-01-29,sdr_outbound,sdr_outbound,8.0,0.0,8.0,,1.0,0.0,527.0,3.0,1.0,28.785251439512823,4.0,3.8478429314918245,True,False,,51313.9734576978,10.0,False
train,acct_001416,logistics,US,200-499,$200M+,low,cnt_000098,it_director,individual_contributor,technical_evaluator,lead_003838,2024-01-09,inbound_marketing,inbound_marketing,10.0,10.0,0.0,2.0,3.0,2.0,664.0,3.0,2.0,30.28260131785472,6.0,3.440278137801654,True,False,,142511.73548689423,13.0,False
train,acct_000476,healthcare_non_clinical,US,200-499,$10M-$50M,medium,cnt_000991,it_director,director,technical_evaluator,lead_003041,2024-01-08,inbound_marketing,inbound_marketing,4.0,4.0,0.0,1.0,0.0,0.0,345.0,2.0,0.0,23.0300795493435,1.0,17.97943809619494,True,False,,57169.40510291836,4.0,False
train,acct_000766,healthcare_non_clinical,UK,2000+,$10M-$50M,high,cnt_000189,ap_manager,manager,champion,lead_003330,2024-01-15,inbound_marketing,inbound_marketing,5.0,5.0,,1.0,0.0,0.0,181.0,5.0,0.0,29.717114622187715,0.0,23.288983556942206,False,False,,49461.65517492501,5.0,False
train,acct_000508,manufacturing,UK,500-999,$50M-$200M,high,cnt_003555,vp_finance,director,economic_buyer,lead_000784,2024-01-14,sdr_outbound,sdr_outbound,9.0,0.0,9.0,1.0,0.0,0.0,550.0,0.0,2.0,20.564330475259194,1.0,-0.3584088624583053,True,True,31592.78103247242,30222.389806939653,13.0,False
train,acct_001162,manufacturing,UK,2000+,$50M-$200M,medium,cnt_001508,it_director,individual_contributor,technical_evaluator,lead_004774,2024-01-23,sdr_outbound,sdr_outbound,7.0,0.0,7.0,3.0,0.0,1.0,837.0,2.0,2.0,25.69144942110258,6.0,4.410037631374885,True,False,,84935.37051517788,9.0,True
train,acct_000125,logistics,UK,200-499,$10M-$50M,high,cnt_001896,it_director,director,technical_evaluator,lead_004375,2024-01-10,sdr_outbound,sdr_outbound,3.0,0.0,3.0,2.0,0.0,0.0,580.0,1.0,1.0,43.31221173419937,3.0,-0.4614332822666917,True,True,28942.17848996124,31269.808630388678,4.0,False
train,acct_000510,logistics,US,500-999,$1M-$10M,medium,cnt_004073,it_director,director,technical_evaluator,lead_004557,2024-01-17,inbound_marketing,inbound_marketing,5.0,5.0,0.0,2.0,2.0,0.0,700.0,2.0,0.0,24.333950442894707,9.0,9.24713490104678,True,False,,23639.58960660358,7.0,True
train,acct_000816,logistics,UK,2000+,$10M-$50M,low,cnt_002917,it_director,manager,technical_evaluator,lead_000980,2024-01-04,inbound_marketing,inbound_marketing,15.0,15.0,0.0,1.0,0.0,0.0,388.0,8.0,1.0,30.051811659754257,4.0,1.0011816749094478,True,False,,53209.959692439625,16.0,True
train,acct_001419,manufacturing,UK,1000-1999,$10M-$50M,high,cnt_002208,ap_manager,individual_contributor,champion,lead_000041,2024-01-08,sdr_outbound,sdr_outbound,14.0,0.0,14.0,4.0,5.0,0.0,989.0,2.0,2.0,26.051972489306028,5.0,0.8236649686098159,True,True,76506.2010923076,81003.45082132562,18.0,False
train,acct_001150,logistics,UK,200-499,$200M+,medium,cnt_003851,procurement_manager,individual_contributor,end_user,lead_001172,2024-01-03,sdr_outbound,sdr_outbound,6.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,,5.0,13.316258822459345,False,False,,146095.49733137205,9.0,False
train,acct_000670,logistics,UK,200-499,$50M-$200M,medium,cnt_003064,vp_finance,vp,economic_buyer,lead_000690,2024-01-28,partner_referral,partner_referral,10.0,0.0,10.0,3.0,0.0,0.0,1110.0,2.0,,27.080666260899765,7.0,5.447536893917988,True,False,,87340.16568700752,14.0,True
train,acct_001030,professional_services,US,500-999,$1M-$10M,medium,cnt_001210,vp_finance,manager,economic_buyer,lead_000490,2024-01-30,inbound_marketing,inbound_marketing,3.0,3.0,0.0,2.0,0.0,0.0,539.0,1.0,1.0,28.698458145051333,3.0,3.918570733779186,True,True,63143.24131523529,60316.276066213395,8.0,False
train,acct_000840,professional_services,UK,1000-1999,$50M-$200M,low,cnt_000268,procurement_manager,manager,end_user,lead_004281,2024-01-16,sdr_outbound,sdr_outbound,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,24.214011123863717,6.0,11.629689406480077,True,True,83788.56210655201,78465.6988270472,6.0,False
train,acct_001073,logistics,UK,500-999,$10M-$50M,low,cnt_002725,vp_finance,manager,economic_buyer,lead_000636,2024-01-03,sdr_outbound,sdr_outbound,9.0,0.0,9.0,3.0,3.0,0.0,1216.0,3.0,1.0,26.896147934381005,6.0,1.1959191699594165,True,False,,54392.58454676131,10.0,True
train,acct_000827,manufacturing,US,500-999,$1M-$10M,low,cnt_003400,ap_manager,director,champion,lead_002804,2024-01-25,inbound_marketing,inbound_marketing,8.0,8.0,0.0,1.0,0.0,0.0,283.0,3.0,1.0,26.870610327080136,5.0,0.5171579963241384,True,False,,17973.5075276173,13.0,True
train,acct_000887,logistics,US,500-999,$10M-$50M,medium,cnt_004140,it_director,individual_contributor,technical_evaluator,lead_002972,2024-01-08,inbound_marketing,inbound_marketing,4.0,4.0,0.0,2.0,0.0,0.0,567.0,4.0,,30.20213839755727,6.0,21.57243323704944,True,True,79075.59201244517,83783.3346576929,8.0,False
train,acct_000293,logistics,UK,200-499,$10M-$50M,medium,cnt_002839,ap_manager,director,champion,lead_000582,2024-01-26,partner_referral,partner_referral,11.0,0.0,11.0,1.0,0.0,0.0,100.0,7.0,0.0,29.23399355685367,8.0,7.6076061471911105,True,True,15166.811818776461,16052.19296818451,17.0,False
train,acct_001083,manufacturing,UK,500-999,$1M-$10M,medium,cnt_002825,ap_manager,manager,champion,lead_000557,2024-01-24,inbound_marketing,inbound_marketing,9.0,9.0,0.0,3.0,0.0,0.0,819.0,5.0,0.0,29.76141462707558,0.0,17.460348700257423,False,False,,27761.6327238478,9.0,False
train,acct_000470,manufacturing,UK,500-999,$50M-$200M,high,cnt_003856,procurement_manager,director,end_user,lead_002507,2024-01-24,inbound_marketing,inbound_marketing,11.0,11.0,0.0,2.0,0.0,0.0,766.0,6.0,0.0,30.047756754710562,1.0,8.680716974315835,True,False,,81540.20334968885,11.0,False
train,acct_001478,professional_services,UK,500-999,$50M-$200M,low,cnt_001452,it_director,director,technical_evaluator,lead_001230,2024-01-22,inbound_marketing,inbound_marketing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,False,False,,86126.80833989766,0.0,False
train,acct_000238,professional_services,US,500-999,$10M-$50M,high,cnt_001260,it_director,director,technical_evaluator,lead_001346,2024-01-10,inbound_marketing,inbound_marketing,4.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,26.899323646870652,2.0,8.027750501927665,True,True,70908.79462171496,67515.46643627556,12.0,False
train,acct_001216,healthcare_non_clinical,US,500-999,$10M-$50M,high,cnt_003742,procurement_manager,individual_contributor,end_user,lead_002286,2024-01-24,inbound_marketing,inbound_marketing,9.0,9.0,0.0,4.0,1.0,3.0,859.0,2.0,1.0,26.060502589720887,3.0,36.32816872515377,True,False,,,15.0,True
train,acct_001170,healthcare_non_clinical,UK,500-999,$200M+,high,cnt_000068,vp_finance,director,economic_buyer,lead_003985,2024-01-13,inbound_marketing,inbound_marketing,9.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,24.901235252204213,3.0,3.6399641777810468,True,False,,139112.83270676347,12.0,True
train,acct_000729,manufacturing,UK,200-499,$1M-$10M,medium,cnt_001287,procurement_manager,director,end_user,lead_003465,2024-01-22,inbound_marketing,inbound_marketing,9.0,9.0,0.0,4.0,1.0,0.0,823.0,2.0,1.0,27.992695430646112,6.0,2.179606647320033,True,False,,22118.307808404083,12.0,True
train,acct_001061,logistics,US,500-999,$10M-$50M,low,cnt_003702,it_director,c_suite,technical_evaluator,lead_003310,2024-01-11,sdr_outbound,sdr_outbound,9.0,0.0,9.0,3.0,0.0,,1394.0,3.0,1.0,29.526217310041552,9.0,5.237087083606914,True,False,,53166.898178631884,12.0,True
train,acct_000105,logistics,UK,200-499,$50M-$200M,high,cnt_000982,ap_manager,manager,champion,lead_003047,2024-01-10,inbound_marketing,inbound_marketing,6.0,6.0,0.0,4.0,0.0,2.0,1273.0,2.0,1.0,27.423737518061074,1.0,-0.3432942286522997,True,False,,87954.70800774536,8.0,True
train,acct_000160,logistics,UK,500-999,$1M-$10M,medium,cnt_003980,procurement_manager,vp,end_user,lead_001329,2024-01-07,inbound_marketing,inbound_marketing,6.0,6.0,0.0,0.0,0.0,0.0,,2.0,0.0,30.450443436571085,7.0,13.446850083422692,True,True,43853.90704780494,39936.488165911825,9.0,False
train,acct_000756,professional_services,UK,500-999,$1M-$10M,medium,cnt_004161,vp_finance,manager,economic_buyer,lead_001487,2024-01-22,inbound_marketing,inbound_marketing,9.0,9.0,0.0,1.0,0.0,0.0,143.0,3.0,0.0,30.326748550761515,9.0,10.601808242909952,True,False,,30618.01013897102,15.0,True
train,acct_001261,logistics,US,2000+,$10M-$50M,medium,cnt_000584,ap_manager,director,champion,lead_002991,2024-01-21,inbound_marketing,inbound_marketing,10.0,10.0,0.0,2.0,0.0,0.0,750.0,3.0,0.0,27.174061563722137,4.0,8.671161515965375,True,True,162523.7532158934,162754.21974314735,14.0,False
train,acct_001186,logistics,UK,500-999,$200M+,medium,cnt_000094,ap_manager,director,champion,lead_000547,2024-01-28,partner_referral,partner_referral,9.0,0.0,9.0,2.0,0.0,0.0,577.0,5.0,0.0,30.308486035274612,5.0,9.84697331887887,True,False,,140536.49358390534,9.0,True
train,acct_001090,professional_services,US,500-999,$50M-$200M,medium,cnt_000952,vp_finance,director,economic_buyer,lead_004777,2024-01-11,partner_referral,partner_referral,8.0,0.0,8.0,2.0,0.0,0.0,941.0,3.0,5.0,28.23316065612468,5.0,-0.17422830061871633,True,False,,86648.94803175225,9.0,True
train,acct_000513,logistics,US,200-499,$10M-$50M,low,cnt_000763,vp_finance,individual_contributor,economic_buyer,lead_003351,2024-01-23,partner_referral,partner_referral,3.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,29.528495824030657,0.0,27.900923131478212,False,False,,57408.722091027594,3.0,False
train,acct_001205,manufacturing,US,1000-1999,$50M-$200M,high,cnt_001197,ap_manager,individual_contributor,champion,lead_004173,2024-01-25,sdr_outbound,sdr_outbound,5.0,0.0,5.0,1.0,0.0,0.0,513.0,4.0,0.0,27.06565741333137,1.0,15.32488505317809,True,False,,79921.29788601241,5.0,False
train,acct_000708,manufacturing,US,200-499,$10M-$50M,high,cnt_002347,vp_finance,manager,economic_buyer,lead_004976,2024-01-09,sdr_outbound,sdr_outbound,9.0,0.0,9.0,2.0,0.0,2.0,443.0,3.0,3.0,30.096779885313808,4.0,-0.2983035793833902,True,False,,229564.30678388115,10.0,True
train,acct_000586,manufacturing,UK,2000+,$50M-$200M,medium,cnt_003696,vp_finance,vp,economic_buyer,lead_004143,2024-01-22,sdr_outbound,sdr_outbound,7.0,0.0,7.0,2.0,1.0,0.0,441.0,3.0,1.0,30.320876570006796,6.0,5.886215582586931,True,False,,82626.3954816004,10.0,False
train,acct_000644,logistics,US,500-999,$10M-$50M,low,cnt_003035,it_director,individual_contributor,technical_evaluator,lead_001716,2024-01-29,sdr_outbound,sdr_outbound,5.0,0.0,5.0,2.0,1.0,2.0,336.0,1.0,2.0,23.326776238267275,4.0,2.8747592495494043,True,False,,51106.94316973919,11.0,True
train,acct_000854,professional_services,US,2000+,$50M-$200M,low,cnt_002419,vp_finance,manager,economic_buyer,lead_004387,2024-01-10,inbound_marketing,inbound_marketing,8.0,8.0,0.0,1.0,0.0,0.0,416.0,3.0,0.0,27.242954350953525,4.0,7.7277502012296395,True,True,104055.83868304304,100142.8579103594,12.0,False
